case_year	case_status	emp_name	emp_city	emp_state	emp_zip	emp_country	job_title	soc_code	soc_name	full_time_position	prevailing_wage	pw_unit	pw_level	wage_from	wage_to	wage_unit	work_city	work_state	emp_h1b_dependent	emp_willful_violator	lat	lng	processing_time
2011	C	MAST INDUSTRIES, INC.	REYNOLDSBURG	OH	43068		MANAGER, TECHNICAL DESIGN	11-3051.00	INDUSTRIAL PRODUCTION MANAGERS	Y	94869	Y		109300	163800	Y	NEW YORK	NY			40.761494	-73.98143	6
2015	C	HCL AMERICA, INC.	SUNNYVALE	CA	94085	USA	PROGRAMMER ANALYST - II	15-1131	COMPUTER PROGRAMMERS	Y	63690	Y	Level II	63690	104000	Y	RICHARDSON	TX	Y	N	32.948177	-96.72972	7
2012	C	PYRAMID TECHNOLOGY SOLUTIONS, INC.	INDIANAPOLIS	IN	46216		PROGRAMMER ANALYST	15-1121	COMPUTER SYSTEMS ANALYSTS	Y	55661	Y		57034		Y	ANAHEIM	CA			33.835293	-117.914505	6
2012	C	CONSOLIDATED CATHOLIC ADMINISTRATIVE SERVICES, INC	THORNWOOD	NY	10594		VICE PRESIDENT OF OPERATIONS	11-1021	GENERAL AND OPERATIONS MANAGERS	Y	82243	Y		110000	120000	Y	ATLANTA	GA			33.748997	-84.387985	4
2016	C	LARSEN & TOUBRO INFOTECH LIMITED	EDISON	NJ	8817	USA	COMPUTER SYSTEMS ENGINEER	15-1199.02	COMPUTER SYSTEMS ENGINEERS		44658	Y		68856	0	Y	ATHENS	GA	Y	N	33.96095	-83.37794	7
2016	C	TEK SERVICES, LLC	NORCROSS	GA	30092	USA	SQL SERVER DBA	15-1141	DATABASE ADMINISTRATORS		63669	Y		78770	0	Y	BOTHELL	WA	Y	N	47.76232	-122.20541	6
2011	C	WORLDVENTURES HOLDINGS, LLC	PLANO	TX	75024		BUSINESS SYSTEMS MANAGER	11-3021.00	COMPUTER AND INFORMATION SYSTEMS MANAGERS	Y	86112	Y		86112	91112	Y	PLANO	TX			33.019844	-96.69888	4
2017	C	SKORUZ TECHNOLOGIES, INC	NEWARK	CA	94560	USA	DATABASE ADMINISTRATOR	15-1141	DATABASE ADMINISTRATORS	Y	48776	Y	Level I	60000	70000	Y	FULLERTON	CA	Y	N	33.870293	-117.92534	4
2016	C	JITSOL, INC.	HIGHLANDS RANCH	CO	80130	USA	ASSISTANT SYSTEM ENGINEER	15-1132	SOFTWARE DEVELOPERS, APPLICATIONS		70491	Y		70500	0	Y	ENGLEWOOD	CO	N	N	39.647766	-104.98776	5
2016	C	COLLABERA INC.	MORRISTOWN	NJ	7960	USA	SOFTWARE DEVELOPER	15-1132	SOFTWARE DEVELOPERS, APPLICATIONS		33.76	H		35	0	H	JERSEY CITY	NJ	N	N	40.728157	-74.077644	6
2016	C	INFOSYS LIMITED	PLANO	TX	75024	USA	LEAD CONSULTANT - US	15-1121	COMPUTER SYSTEMS ANALYST		69909	Y		101982	0	Y	MADISON	WI	Y	N	43.07305	-89.40123	6
2016	C	ALMIT SERVICES INC.	EDISON	NJ	8817	USA	DATABASE ADMINISTRATOR	15-1141	DATABASE ADMINISTRATORS		67059	Y		75000	0	Y	EDISON	NJ	N	N	40.518715	-74.412094	7
2011	C	POPULUS GROUP	TROY	MI	48083		SOFTWARE APPLICATION ENGINEER	15-1132.00		Y	35.33	H		45		H	WINSTON-SALEM	NC			36.09986	-80.24422	6
2011	CW	UNIVERSITY OF HOUSTON-CLEAR LAKE	HOUSTON	TX	77058		ASSISTANT PROFESSOR OF MANAGEMENT	25-1011.00	BUSINESS TEACHERS, POSTSECONDARY	Y	47900	Y		99500		Y	HOUSTON	TX			29.763283	-95.36327	6
2013	C	INFOSYS LIMITED	PLANO	TX	75024		TECHNOLOGY LEAD - US	15-1121	COMPUTER SYSTEMS ANALYSTS	Y	68058	Y		75576		Y	AUSTIN	TX			30.267153	-97.74306	6
2017	C	GERSON LEHRMAN GROUP, INC.	NEW YORK	NY	10165	USA	MANAGER, STRATEGIC PROJECTS	13-1111	MANAGEMENT ANALYSTS	Y	104562	Y	Level III	120000	0	Y	BOSTON	MA	N	N	42.35843	-71.05978	6
2016	D	FIDELITY BROKERAGE SERVICES LLC	DURHAM	NC	27709	USA	SENIOR SOFTWARE ENGINEER DEVELOPER	15-1132	SOFTWARE DEVELOPERS, APPLICATIONS		71400	Y		71400	93103	Y	DURHAM	NC	N	N	35.994034	-78.89862	4
2014	C	HCL AMERICA, INC.	SUNNYVALE	CA	94085		HUMAN RESOURCES SPECIALIST - III	13-1071	HUMAN RESOURCES SPECIALISTS	Y	68078	Y		68078	88000	Y	FRISCO	TX			33.150673	-96.82361	5
2013	C	CALVIN KLEIN INC.	NEW YORK	NY	10018		ASSISTANT DESIGNER, TEXTILES	27-1022	FASHION DESIGNERS	Y	41205	Y		52000		Y	NEW YORK	NY			40.761494	-73.98143	6
2013	C	CAVALIER IT INC.	JERSEY CITY	NJ	7302		PROGRAMMER ANALYST	15-1131	COMPUTER PROGRAMMERS	Y	50253	Y		60000		Y	HOUSTON	TX			29.763283	-95.36327	8
2011	C	TRELLIS TECHNOLOGY SOLUTIONS, LLC	IRVING	TX	75062		SYSTEMS ADMINISTRATOR	15-1071.00	NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS	Y	52416	Y		60000		Y	IRVING	TX			32.81402	-96.94889	6
2017	C	EXELON BUSINESS SERVICES COMPANY, LLC	KENNETT SQUARE	PA	19348	USA	LEAD ANALYST IT	15-1132	SOFTWARE DEVELOPERS, APPLICATIONS	Y	79500	Y		84100	131400	Y	BALTIMORE	MD	N	N	39.290386	-76.61219	6
2016	C	SVK SYSTEMS INC	JOHNS CREEK	GA	30097	USA	PROGRAMMER ANALYST	15-1131	COMPUTER PROGRAMMERS		61610	Y		70000	0	Y	ORLANDO	FL	Y	N	28.538336	-81.379234	4
2015	C	ZUSYS, INC.	ADDISON	TX	75001	USA	APPLICATION ANALYST	15-1121	COMPUTER SYSTEMS ANALYSTS	Y	85571	Y	Level III	90000		Y	ADDISON	TX	N	N	32.96179	-96.82917	6
2015	C	CITIBANK, N.A.	NEW YORK	NY	10005	USA	IT BUSINESS ANALYST	15-1121	COMPUTER SYSTEMS ANALYSTS	Y	47341	Y	Level I	55000		Y	GETZVILLE	NY	N	N	43.023945	-78.76781	6
2014	C	IBS SOFTWARE SERVICES AMERICAS, INC.	ATLANTA	GA	30339		TECHNICAL LEAD	15-1121	COMPUTER SYSTEMS ANALYSTS	Y	56680	Y		62000		Y	HOUSTON	TX			29.763283	-95.36327	6
2017	C	UNIVERSITY OF FLORIDA	GAINESVILLE	FL	32611-5002		DATA MANAGEMENT ANALYST II	15-2041	STATISTICIANS	Y	51896	Y		73080	0	Y	GAINESVILLE	FL	N	N	29.651634	-82.32483	6
2011	C	WAVSYS LLC	BROOKLYN	NY	11211		RNC ENGINEER	17-2071.00	ELECTRICAL ENGINEERS	Y	33.43	H		36		H	MOBILE	AL			30.694357	-88.04305	6
2012	C	INFOSYS LIMITED	PLANO	TX	75024		PROGRAMMER	15-1131	COMPUTER PROGRAMMERS	Y	49650	Y		60000	61728	Y	KANSAS CITY	MO			39.099728	-94.57857	6
2013	C	IAC SEARCH & MEDIA, INC.	OAKLAND	CA	94607		SEM CONSUMER TRENDS ANALYST	15-2031	OPERATIONS RESEARCH ANALYSTS	Y	59925	Y		59925	118650	Y	OAKLAND	CA			37.80437	-122.270805	6
2014	C	MICDI PRODUCTIONS, INC.	BURBANK	CA	91506		ELECTRONIC DESIGN AND SYSTEMS OPERATIONS SPECIALIS	27-2041	MUSIC DIRECTORS AND COMPOSERS	Y	17.74	H		17.75		H	BURBANK	CA			34.18084	-118.30897	6
2015	C	GOOGLE INC.	MOUNTAIN VIEW	CA	94043	USA	SOFTWARE ENGINEER IN TEST	15-1132	SOFTWARE DEVELOPERS, APPLICATIONS	Y	99716	Y		115000		Y	MOUNTAIN VIEW	CA	N	N	37.38605	-122.083855	7
2013	C	T-MOBILE USA, INC.	BELLEVUE	WA	98006		SENIOR CONSULTANT, HUMAN RESOURCE ANALYTICS	15-2031	OPERATIONS RESEARCH ANALYSTS	Y	87838	Y		87838	97500	Y	BELLEVUE	WA			47.61038	-122.200676	6
2011	C	YALE NEW HAVEN HOSPITAL	NEW HAVEN	CT	6504		RESIDENT PHYSICIAN	29-1069.99	PHYSICIANS AND SURGEONS, ALL OTHER	Y	60283	Y		65100		Y	NEW HAVEN	CT			41.30815	-72.928154	6
2016	C	BLUECROSS AND BLUESHIELD ASSOCIATION	CHICAGO	IL	60601	USA	TECHNICAL SOLUTIONS LEAD	15-1132	SOFTWARE DEVELOPERS, APPLICATIONS		111218	Y		111218	127000	Y	CHICAGO	IL	N	N	41.850033	-87.650055	6
2017	C	EXILANT TECHNOLOGIES PRIVATE LIMITED	CUPERTINO	CA	95014	USA	SYSTEMS ANALYST II	15-1121	COMPUTER SYSTEMS ANALYSTS	Y	94619	Y	Level II	96954	0	Y	SUNNYVALE	CA	Y	N	37.36883	-122.03635	6
2014	C	ICONNECT LC	STERLING	VA	20190		PROGRAMMER ANALYST	15-1131	COMPUTER PROGRAMMERS	Y	51459	Y		68000		Y	STAMFORD	CT			41.05343	-73.538734	6
2012	C	GOOGLE INC.	MOUNTAIN VIEW	CA	94043		SOFTWARE ENGINEER	15-1132	SOFTWARE DEVELOPERS, APPLICATIONS	Y	82930	Y		96400		Y	MOUNTAIN VIEW	CA			37.38605	-122.083855	6
2014	C	NEXT JUMP, INC.	NEW YORK	NY	10016		DATABASE ADMINISTRATOR	15-1141	DATABASE ADMINISTRATORS	Y	74443	Y		88400		Y	NEW YORK	NY			40.761494	-73.98143	6
2017	C	DATABLOOM LLC	ROUND ROCK	TX	78681	USA	SOFTWARE DEVELOPER APPLICATIONS	15-1132	SOFTWARE DEVELOPERS, APPLICATIONS	N	36.67	H	Level II	36.7	0	H	AUSTIN	TX	N	N	30.267153	-97.74306	6
2013	C	A9.COM, INC.	PALO ALTO	CA	94301		SOFTWARE DEVELOPMENT ENGINEER I	15-1132	SOFTWARE DEVELOPERS, APPLICATIONS	Y	84802	Y		112000		Y	PALO ALTO	CA			37.441883	-122.14302	6
2011	D	SG AMERICAS SECURITIES, LLC	NEW YORK	NY	10020		TRADING ANALYST	13-2051	FINANCIAL ANALYSTS	Y	88213	Y		90000		Y	NEW YORK	NY			40.761494	-73.98143	5
2017	C	CONNVERTEX TECHNOLOGIES INC.	SOUTH JORDAN	UT	84095	USA	SECURITY ANALYST	15-1122	INFORMATION SECURITY ANALYSTS	Y	63170	Y	Level II	64000	0	Y	COLUMBIA	SC	Y	N	34.00071	-81.03481	6
2013	C	CHICAGO HOME HEALTHCARE, S.C.	CHICAGO	IL	60607		REGISTERED NURSE	29-1111	REGISTERED NURSES	Y	53456	Y		57583		Y	CHICAGO	IL			41.850033	-87.650055	6
2017	C	LABORATORY CORPORATION OF AMERICA HOLDINGS	BURLINGTON	NC	27215	USA	SENIOR QA ANALYST/SOFTWARE	15-1121	COMPUTER SYSTEMS ANALYSTS	Y	104458	Y	Level IV	104458	124467.2	Y	WESTBOROUGH	MA	N	N	42.26954	-71.61618	6
2013	C	ARISTA NETWORKS, INC.	SANTA CLARA	CA	95054		SOFTWARE ENGINEER	15-1133	SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE	Y	94522	Y		100000		Y	SANTA CLARA	CA			37.354107	-121.95524	4
2017	C	OVERSTOCK.COM, INC.	MIDVALE	UT	84047	USA	WEBLOGIC ENGINEER	15-1132	SOFTWARE DEVELOPERS, APPLICATIONS	Y	96470	Y	Level III	124500	0	Y	MIDVALE	UT	N	N	40.611057	-111.89993	6
2015	C	EBIX INC	ATLANTA	GA	30328	USA	SYSTEM INTEGRATION ARCHITECT	15-1131	COMPUTER PROGRAMMERS	Y	55370	Y	Level I	96000		Y	ATLANTA	GA	N	N	33.748997	-84.387985	6
2015	C	STAPLES, INC.	FRAMINGHAM	MA	1702	USA	PROJECT MANAGER	13-1081	LOGISTICIANS	Y	88899	Y	Level III	102000		Y	FRAMINGHAM	MA	N	N	42.279263	-71.41617	6
2014	C	ERNST & YOUNG U.S. LLP	SECAUCUS	NJ	7094		ADVISORY SENIOR	13-1111	MANAGEMENT ANALYSTS	Y	82638	Y		100000		Y	NEW YORK	NY			40.761494	-73.98143	6
2013	C	AMERICAN CADASTRE LLC	HERNDON	VA	20171		SOFTWARE ARCHITECT I	15-1132	SOFTWARE DEVELOPERS, APPLICATIONS	Y	70491	Y		82000	93000	Y	HERNDON	VA			38.969555	-77.3861	6
2011	C	CONTEMPO INC.-USA	LOS ANGELES	CA	90061		STRATEGIC MANAGEMENT ANALYST	13-1111.00	MANAGEMENT ANALYSTS	N	24.67	H		25		H	LOS ANGELES	CA			34.052235	-118.24368	4
2015	C	ZENMONICS, INC.	CHARLOTTE	NC	28262	USA	SOFTWARE DEVELOPER	15-1132	SOFTWARE DEVELOPERS, APPLICATIONS	Y	74776	Y	Level II	76959.72		Y	CHARLOTTE	NC	Y	N	35.227085	-80.843124	7
2017	C	INFOSYS LIMITED	PLANO	TX	75024	USA	SENIOR PROJECT MANAGER - US - PRACTITIONER	15-1199	INFORMATION TECHNOLOGY PROJECT MANAGERS	Y	99840	Y	Level IV	99840	0	Y	TAMPA	FL	Y	N	27.947521	-82.45843	7
2016	C	GENOME INTERNATIONAL CORPORATION	MADISON	WI	53717	USA	PROGRAMMER/ANALYST	15-1131	COMPUTER PROGRAMMERS		66518	Y		66600	0	Y	SAN FRANCISCO	CA	Y	N	37.77493	-122.41942	7
2012	C	CH2M HILL, INC.	ENGLEWOOD	CO	80112		GEOTECHNICAL ENGINEER 1	17-2051	CIVIL ENGINEERS	Y	54891	Y		57000		Y	WAUKESHA	WI			43.011677	-88.23148	7
2014	W	BHARGAV COMPUTER CONSULTANTS USA-MA, INC	NORWOOD	MA	2062		SOFTWARE ENGINEER	15-1132	SOFTWARE DEVELOPERS, APPLICATIONS	Y	57949	Y		69000		Y	DULUTH	GA			34.00288	-84.14464	6
2013	C	BANK OF AMERICA N.A.	PENNINGTON	NJ	8534		AVP; CONSULTANT BUSINESS TECH INTG	15-1132	SOFTWARE DEVELOPERS, APPLICATIONS	Y	85363	Y		85363	105000	Y	SIMI VALLEY	CA			34.269447	-118.78148	6
2014	C	WIPRO LIMITED	EAST BRUNSWICK	NJ	8816		PROGRAMMER ANALYST LEVEL 1	15-1131	COMPUTER PROGRAMMERS	Y	60000	Y		60000		Y	SHELTON	CT			41.316486	-73.09316	7
2013	C	BANK OF AMERICA N.A.	PENNINGTON	NJ	8534		VP, INVESTMENT BANKING, GLOBAL INDUSTRIES GROUP	13-2051	FINANCIAL ANALYSTS	Y	142438	Y		165000	185000	Y	NEW YORK	NY			40.761494	-73.98143	7
2015	C	COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION	COLLEGE STATION	TX	77845	USA	SENIOR BUSINESS ANALYST JC60	15-1121	COMPUTER SYSTEMS ANALYSTS	Y	70637	Y	Level II	70637		Y	RANCHO CORDOVA	CA	Y	N	38.589073	-121.30273	6
2013	C	SATYAM COMPUTER SERVICES LTD	PARSIPPANY	NJ	7054		COMPUTER PROGRAMMER	15-1131	COMPUTER PROGRAMMERS	Y	71011	Y		71011		Y	STAMFORD	CT			41.05343	-73.538734	6
2013	C	MARVELL SEMICONDUCTOR, INC.	SANTA CLARA	CA	95054		ENGINEER, DESIGN VERIFICATION TEST	17-2071	ELECTRICAL ENGINEERS	Y	67900	Y		68000	85000	Y	SANTA CLARA	CA			37.354107	-121.95524	6
2014	C	INFOSYS LIMITED	PLANO	TX	75024		SYSTEMS ENGINEER - US	15-1131	COMPUTER PROGRAMMERS	Y	50211	Y		62588		Y	NORTHFIELD	IL			42.09975	-87.7809	8
2011	C	UST GLOBAL INC.	ALISO VIEJO	CA	92656		SYSTEMS ANALYST/PROJECT MANAGER	15-1121	COMPUTER SYSTEMS ANALYSTS	Y	58906	Y		59363		Y	MONTVALE	NJ			41.046764	-74.02292	4
2012	C	NESTLE USA, INC.	GLENDALE	CA	91203		ANALYST SUPPLY CHAIN BUSINESS	15-2031	OPERATIONS RESEARCH ANALYSTS	Y	55099	Y		85000	111000	Y	GLENDALE	CA			34.14251	-118.25507	4
2015	C	INFOSYS LIMITED	PLANO	TX	75024	USA	LEAD CONSULTANT - US	15-1121	COMPUTER SYSTEMS ANALYSTS	Y	80350	Y	Level III	104789		Y	BOLINGBROOK	IL	Y	N	41.698643	-88.0684	6
2016	C	DATA AIXSYS INC	TAPPAN	NY	10983	USA	SYSTEMS ADMINISTRATOR	15-1142	NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS		60112	Y		60112	0	Y	TAPPAN	NY	Y	N	41.02204	-73.94736	6
2013	C	ACCENTURE LLP	CHICAGO	IL	60601		COMPUTER SPECIALIST / SYSTEM SUPPORT AND DEVELOPME	15-1799	COMPUTER OCCUPATIONS, ALL OTHER	Y	65645	Y		65700		Y	MEMPHIS	TN			35.149536	-90.04898	7
2011	C	TWITTER, INC.	SAN FRANCISCO	CA	94107		SOFTWARE ENGINEER	15-1032.00	COMPUTER SOFTWARE ENGINEERS, SYSTEMS SOFTWARE	Y	97178	Y		97178	114150	Y	SAN FRANCISCO	CA			37.77493	-122.41942	6
2012	C	MERRILL LYNCH	PENNINGTON	NJ	8534		TECH ASSOCIATE	15-1121	COMPUTER SYSTEMS ANALYSTS	Y	51979	Y		75000	95000	Y	HOUSTON	TX			29.763283	-95.36327	4
2011	C	CUBIC TRANSPORTATION SYSTEMS, INC.	SAN DIEGO	CA	92111		SOFTWARE ENGINEER	15-1031.00	COMPUTER SOFTWARE ENGINEERS, APPLICATIONS	Y	77418	Y		85000		Y	SAN DIEGO	CA			32.71533	-117.15726	6
2016	C	CHINA MERCHANTS BANK CO., LTD.	NEW YORK	NY	10022	USA	INVESTMENT RESEARCH ANALYST	13-2051	FINANCIAL ANALYSTS		65187	Y		77250	0	Y	NEW YORK	NY	N	N	40.761494	-73.98143	4
2015	C	MPHASIS CORPORATION	NEW YORK	NY	10016	USA	SYSTEMS ANALYST	15-1121	COMPUTER SYSTEMS ANALYSTS	Y	54933	Y	Level I	60000	60001	Y	MIRAMAR	FL	Y	N	25.987314	-80.23227	6
2017	C	NETRA TECHNOLOGIES, INC.	NAPERVILLE	IL	60563	USA	DATABASE ADMINISTRATOR	15-1141	DATABASE ADMINISTRATORS	Y	89544	Y	Level II	89544	100000	Y	NEWARK	NJ	N	N	40.735657	-74.17236	6
2014	C	INFOTECH PRISM LLC	ALPHARETTA	GA	30009		SYSTEMS ANALYST	15-1121	COMPUTER SYSTEMS ANALYSTS	Y	61776	Y		72500		Y	ALPHARETTA	GA			34.075375	-84.29409	6
2015	C	IBM INDIA PRIVATE LIMITED	DURHAM	NC	27709	USA	PACKAGE SOLUTION CONSULTANT	15-1131	COMPUTER PROGRAMMERS	Y	55661	Y	Level II	74825		Y	MENOMONEE FALLS	WI	N	N	43.178898	-88.11731	6
2016	C	KATALYST TECHNOLOGIES INC	EVANSTON	IL	60201	USA	PROGRAMMER ANALYST	15-1132	SOFTWARE DEVELOPERS, APPLICATIONS		50856	Y		72100	0	Y	EVANSTON	IL	Y	N	42.04114	-87.690056	4
2012	C	WAL-MART ASSOCIATES, INC.	BENTONVILLE	AR	72716-0390		PHARMACY MANAGER	29-1051	PHARMACISTS	Y	114629	Y		125441.16		Y	DURHAM	NC			35.994034	-78.89862	6
2015	C	AIRWATCH, LLC	ATLANTA	GA	30338	USA	SENIOR SOFTWARE ENGINEER	15-1132	SOFTWARE DEVELOPERS, APPLICATIONS	Y	104437	Y	Level IV	104437		Y	ATLANTA	GA	N	N	33.748997	-84.387985	6
2012	C	WIPRO LIMITED	EAST BRUNSWICK	NJ	8816		PROGRAM MANAGER	15-1131	COMPUTER PROGRAMMERS	Y	85093	Y		85093	106000	Y	FARMINGTON HILLS	MI			42.485313	-83.37715	6
2017	C	ACCENTURE LLP	CHICAGO	IL	60601	USA	INFORMATION TECHNOLOGY PROJECT MANAGER 3	15-1199	COMPUTER OCCUPATIONS, ALL OTHER	Y	86902	Y	Level III	91000	0	Y	ATLANTA	GA	N	N	33.748997	-84.387985	6
2012	C	ADMARVEL, INC.	SAN MATEO	CA	94402		CONSUMER MOBILE PROJECT MANAGER	15-1799	COMPUTER OCCUPATIONS, ALL OTHER*	Y	57470	Y		60000		Y	SAN MATEO	CA			37.562992	-122.32552	6
2017	C	MTH, LLC	MILWAUKEE	WI	53205	USA	PHARMACIST	29-1051	PHARMACISTS	Y	97843	Y	Level I	98000	0	Y	MILWAUKEE	WI	N	N	43.038902	-87.90647	6
2013	C	SEAGATE US LLC	CUPERTINO	CA	95014		STAFF PROGRAM/PROJECT MANAGER	15-1132	SOFTWARE DEVELOPERS, APPLICATIONS	Y	115024	Y		115107.2		Y	SCOTTS VALLEY	CA			37.05106	-122.01469	6
2014	D	CARLOS SANTOS MD,PA	NORTH MIAMI BEACH	FL	33162		MEDICAL AND HEALTH SERVICES MANAGER	Nov-11	MEDICAL AND HEALTH SERVICES MANAGERS	Y	62000	Y		62000	65000	Y	NORTH MIAMI BEACH	FL			25.93315	-80.162544	7
2014	C	GCOM SOFTWARE, INC.	ALBANY	NY	12203		SOFTWARE DEVELOPERS, APPLICATIONS	15-1132	SOFTWARE DEVELOPERS, APPLICATIONS	Y	89378	Y		105000		Y	NEW YORK	NY			40.761494	-73.98143	7
2016	C	NRG ENERGY, INC.	PRINCETON	NJ	8540	USA	LEAD MARKET PLANNING ANALYST	13-2051	FINANCIAL ANALYSTS		84053	Y		112200	0	Y	PRINCETON	NJ	N	N	40.348717	-74.65905	7
2011	C	USDA, AGRICULTURAL RESEARCH SERVICE	MIAMI	FL	33158		RESEARCH GENETICIST PLANTS	19-1010.00	AGRICULTURAL AND FOOD SCIENTISTS	Y	51688	Y		64791		Y	MIAMI	FL			25.774265	-80.19366	6
2012	C	NETLOGIC SOLUTIONS, INC.	SANTA CLARA	CA	95054		COMPUTER SYSTEMS ANALYST	15-1121	COMPUTER SYSTEMS ANALYSTS	Y	61963	Y		62000		Y	SANTA CLARA	CA			37.354107	-121.95524	4
2013	C	IBM INDIA PRIVATE LIMITED	RTP	NC	27709		SENIOR SYSTEM ENGINEER	15-1121	COMPUTER SYSTEMS ANALYSTS	Y	73195	Y		74480		Y	CHARLOTTE	NC			35.227085	-80.843124	6
2016	C	TELEDATA COMMUNICATIONS, INC.	ISLANDIA	NY	11749	USA	SOFTWARE ENGINEER	15-1132	SOFTWARE DEVELOPERS, APPLICATIONS		72384	Y		80000	0	Y	ISLANDIA	NY	N	N	40.804264	-73.169	6
2016	C	INFOSYS LIMITED	PLANO	TX	75024	USA	PRODUCTION SUPPORT ANALYST - US	15-1121	COMPUTER SYSTEMS ANALYST		63398	Y		71862	0	Y	CHARLOTTE	NC	Y	N	35.227085	-80.843124	4
2016	C	SALESFORCE.COM, INC.	SAN FRANCISCO	CA	94105	USA	PRINCIPAL MEMBER OF TECHNICAL STAFF	15-1141	DATABASE ADMINISTRATORS		128939	Y		128939	0	Y	SAN FRANCISCO	CA	N	N	37.77493	-122.41942	6
2014	C	BDO USA, LLP	CHICAGO	IL	60601		ASSURANCE SENIOR ASSOCIATE	13-2011	ACCOUNTANTS AND AUDITORS	Y	60237	Y		105735		Y	COLUMBIA	MD			39.240383	-76.83942	6
2013	C	SCM DATA, INC	JERSEY CITY	NJ	7302		BUSINESS ANALYST	15-1121	COMPUTER SYSTEMS ANALYSTS	Y	60341	Y		61000		Y	BERKELEY HEIGHTS	NJ			40.683434	-74.44265	6
2014	C	RELIABLE SOFTWARE RESOURCES, INC.	NORTHVILLE	MI	48167		PROGRAMMER ANALYST	15-1121	COMPUTER SYSTEMS ANALYSTS	Y	67621	Y		68000		Y	HERNDON	VA			38.969555	-77.3861	6
2016	C	IMS HEALTH, INC.	PLYMOUTH MEETING	PA	19462	USA	CONSULTANT, FORECASTING	13-1161	MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS		57970	Y		80000	132700	Y	PLYMOUTH MEETING	PA	N	N	40.102333	-75.274345	6
2012	W	FORZA SILICON CORPORATION	PASADENA	CA	91107		SR. SOFTWARE ARCHITECT	15-1132	SOFTWARE DEVELOPERS, APPLICATIONS	Y	94182	Y		100000		Y	PASADENA	CA			34.147785	-118.144516	4
2012	D	GENKI SUSHI USA, INC.	HONOLULU	HI	96813		ACCOUNTANT	13-2011	ACCOUNTANTS AND AUDITORS	N	19.56	H		19.56		H	HONOLULU	HI			21.306944	-157.85834	6
2016	C	INFOSYS LIMITED	PLANO	TX	75024	USA	TECHNOLOGY LEAD - ENGINEERING - US	15-1131	COMPUTER PROGRAMMER		59114	Y		78199	0	Y	PLYMOUTH	MI	Y	N	42.371426	-83.470215	6
2016	C	UNIVERSITY OF TEXAS MEDICAL BRANCH AT GALVESTON	GALVESTON	TX	77555	USA	RESEARCH ASSOCIATE	19-1021	BIOCHEMISTS AND BIOPHYSICISTS		27.82	H		27.82	0	H	GALVESTON	TX	N	N	29.30139	-94.797775	4
2016	C	TECH MAHINDRA (AMERICAS),INC.	PLANO	TX	75093	USA	NETWORK ADMINISTRATOR	15-1142	NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS		61589	Y		61589	0	Y	CLEVELAND	OH	Y	N	41.499496	-81.69541	5
2015	C	NEXAGE TECHNOLOGIES USA INC	ISELIN	NJ	8830	USA	DATABASE ADMINISTRATOR	15-1141	DATABASE ADMINISTRATORS	Y	66560	Y	Level I	67000		Y	ISELIN	NJ	Y	N	40.575382	-74.32237	6
2014	C	SUHAS AHUJA COMPUTER CONSULTING, INC	REDWOOD CITY	CA	94065		QE ANALYST	15-1132	SOFTWARE DEVELOPERS, APPLICATIONS	Y	88296	Y		89000	114400	Y	CAMBRIDGE	MA			42.375095	-71.105606	5
2014	C	UNIVERSITY OF SOUTH DAKOTA	VERMILLION	SD	57069		INSTRUCTOR OF PHYSICAL THERAPY	25-1071	HEALTH SPECIALTIES TEACHERS, POSTSECONDARY	Y	40790	Y		51000		Y	VERMILLION	SD			42.77944	-96.92921	6
2016	C	INTEGRATED RESOURCES, INC	EDISON	NJ	8817	USA	MANAGEMENT DEVELOPMENT SPECIALISTS	13-1151	TRAINING AND DEVELOPMENT SPECIALISTS		52270	Y		85000	0	Y	FRISCO	TX	Y	N	33.150673	-96.82361	7
2015	C	POLMAK, INC.	SAN JOSE	CA	95110	USA	SYSTEMS ANALYST	15-1121	COMPUTER SYSTEMS ANALYSTS	N	41.02	H	Level II	42		H	SAN JOSE	CA	N	N	37.339386	-121.89496	6
2012	C	TERADYNE INFOTECH	FARMINGTON HILLS	MI	48335		COMPUTER SYSTEMS ANALYST	15-1121	COMPUTER SYSTEMS ANALYSTS	Y	51834	Y		51834		Y	WEST DES MOINES	IA			41.577213	-93.711334	4
2015	C	ENTYTLE, INC.	MOUNTAIN VIEW	CA	94043	USA	SENIOR STAFF SOFTWARE ENGINEER	15-1132	SOFTWARE DEVELOPERS, APPLICATIONS	Y	131269	Y	Level III	135000		Y	MOUNTAIN VIEW	CA	N	N	37.38605	-122.083855	6
2017	C	SLRI SOLUTIONS, LLC	HOUSTON	TX	77036	USA	INTEGRATION LEAD  INFORMATICA	15-1132	SOFTWARE DEVELOPERS, APPLICATIONS	Y	85862	Y	Level II	86000	0	Y	HOUSTON	TX	N	N	29.763283	-95.36327	6
2016	C	QUICK FITTING, INC.	WARWICK	RI	2886	USA	BUSINESS ANALYST	13-1111	MANAGEMENT ANALYSTS		26.27	H		26.27	0	H	WARWICK	RI	N	N	41.7001	-71.41617	6
